product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
V.Photos云摄影,硬件,平台：WEB,坐标：上海市,官网：vphotos.cn,成立时间：不详,"不详,金额未透露,融资完成",约谈,运营状态：正在运营,游戏硬件大数据,唯存V.PHOTOS是全球首家云摄影服务平台，依托智能硬件和云计算大数据，覆盖全球的数千位签约优质摄影师，为B端商业用户提供便捷智能的商业摄影+照片同传归档+科学管理的专业级方案；为C端个人用户提供可及时分享至社交平台的高画质影像，提供记录人生历程的云存储服务。,V.Photos云摄影,V.Photos云摄影员工,http://pic2.pedaily.cn/newseed/project/201605/20160519141842478.jpg,http://www.newseed.cn/project/50834,唯存（上海）网络科技有限公司,唯存V.PHOTOS是全球首家云摄影服务平台，依托智能硬件和云计算大数据，覆盖全球的数千位签约优质摄影师，为B端商业用户提供便捷智能的商业摄影+照片同传归档+科学管理的专业级方案；为C端个人用户提供可及时分享至社交平台的高画质影像，提供记录人生历程的云存储服务。
Spaces,硬件,平台：WEB,坐标：美国,官网：spaces.com,成立时间：201-50,"不详,300万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,总部位于加尼福利亚州圣莫尼卡的Spaces，由曾在2015年在梦工厂研究早期虚拟现实技术的老将ShirazAkmal和BradHerman创办。目前Spaces已经和微软、NBCU环球、BigBlueBubble和TheHettemaGroup等公司展开了合作，研发VR和混合现实平台的各类项目。目标平台包括OculusRift、HTCVive、MicrosoftHoloLens、三星GearVR、PlayStationVR和GoogleCardboard等。,,,http://pic2.pedaily.cn/newseed/project/201605/20160520145626843.jpg,http://www.newseed.cn/project/50840,Spaces,总部位于加尼福利亚州圣莫尼卡的Spaces，由曾在2015年在梦工厂研究早期虚拟现实技术的老将 Shiraz Akmal和Brad Herman创办。目前Spaces已经和微软、NBCU环球、Big Blue Bubble和The Hettema Group等公司展开了合作，研发VR和混合现实平台的各类项目。目标平台包括Oculus Rift、HTC Vive、Microsoft HoloLens、三星GeaVR、PlayStation VR和Google Cardboard等。
瑞士芝士火锅,生活消费,平台：其他,坐标：北京市,官网：cheesefondue.taobao.com,成立时间：2011-09-13,"不详,500万,人民币,需要融资",约谈,运营状态：正在运营,,芝士蜜成立于2011年，历经5余年发展，拥有两家实体店、一家生产配送中心，在日照、承德、天津、合肥、南京、重庆、太原、保定、深圳、济南、焦作、乌鲁木齐、石家庄、青岛、廊坊、沈阳、黑龙江、陕西拥有十八家技术加盟店。,芝士蜜瑞士餐厅,,http://newseed.pedaily.cn/upload/project/logo/201605/19123247886.jpg,http://www.newseed.cn/project/50827,N/A,
Bloomz,教育培训,平台：WEB,坐标：美国,官网：www.bloomz.net,成立时间：2014,"不详,230万,美元,融资完成",立即认领,运营状态：正在运营,办公软件,Bloomz是一个教育通讯软件。Bloomz将开发重点放在了“提高家长参与度”的三个方面：向家长开放的课堂社区、用于照片共享的交流工具以及信息传递渠道。当然，还有一些诸如“小日历”及“志愿协作”等辅助工具。,,,http://pic2.pedaily.cn/newseed/project/201605/20160525135716839.jpg,http://www.newseed.cn/project/50950,Bloomz,Bloomz是一个教育通讯软件。Bloomz 将开发重点放在了 “提高家长参与度” 的三个方面：向家长开放的课堂社区、用于照片共享的交流工具以及信息传递渠道。当然，还有一些诸如 “小日历” 及 “志愿协作” 等辅助工具。
Allurion,医疗健康,平台：WEB,坐标：美国,官网：allurion.com,成立时间：不详,"不详,600万,美元,融资完成",立即认领,运营状态：正在运营,,Allurion总部位于美国马萨诸塞州诺福克县韦尔斯利镇，由ShantanuGaur和SamuelLevy创立于2009年。,,,http://pic2.pedaily.cn/newseed/project/201605/20160520135410785.jpg,http://www.newseed.cn/project/50858,Allurion,Allurion 总部位于美国马萨诸塞州诺福克县韦尔斯利镇，由 Shantanu Gau和 Samuel Levy 创立于 2009年。Allurion 的核心产品是 Elipse™，这是一种操作简单的食用减肥气球，是内置在胶囊中的。用户在医生的指导下，吞下该胶囊，医生会用一根很薄的输送导管往胶囊中填充液体，当胶囊进入胃中后，气球就会脱离胶囊并打开，在胃中停留大约四个月。在此期间，它能够让人产生饱腹感，然后就不会吃很多，从而达到减肥的目的。
Gett,信息技术,平台：WEB,坐标：英国,官网：gett.com,成立时间：不详,"不详,3亿,美元,融资完成",立即认领,运营状态：正在运营,,Gettisanon-demandmobilitycompany.,,,http://pic2.pedaily.cn/newseed/project/201605/20160525141003404.jpg,http://www.newseed.cn/project/50951,"Gett, Inc.",Gett is an on-demand mobility company.
Victorious,社交,平台：WEB,坐标：美国,官网：victorious.com,成立时间：不详,"不详,2500万,美元,融资完成",立即认领,运营状态：正在运营,视频图像视频,Victorious是一款专门为YouTube上的红人们打造手机互动的平台，该平台让“网红”更便捷地控制自己多个社交平台，同时还能推出粉丝投票、抽奖等有趣的互动方式。目前已推出两款应用，支持观看视频剪辑、与偶像互动聊天、基于内容的民意调查等功能。,,,http://pic2.pedaily.cn/newseed/project/201605/20160525145705229.jpg,http://www.newseed.cn/project/50956,"Victorious, Inc.",Victorious 是一款专门为 YouTube 上的红人们打造手机互动的平台，该平台让“网红”更便捷地控制自己多个社交平台，同时还能推出粉丝投票、抽奖等有趣的互动方式。目前已推出两款应用，支持观看视频剪辑、与偶像互动聊天、基于内容的民意调查等功能。
挖藕智能科技,信息技术,平台：硬件,坐标：重庆市,官网：www.wa-ou.com,成立时间：2016-05-20,"不详,100万,人民币,需要融资",约谈,运营状态：正在运营,智能家居,目前市面上的智能家居产品几乎都是以展示技术概念为主，缺乏实用性，动辄上千元的价格也不亲民。挖藕智能科技有限公司的创始团队结合其在智能家居行业10来年的经验，创新性的将不要电池，不用布线，不用专门安装APP技术结合在一起，应用到居家环境应用量最大的开关上面，为老百姓切切实实的解决刚需，提供便利。我们希望通过我们的努力，让更多人受益于我们的产品，科技服务您的生活。,新芽网友650834,,http://newseed.pedaily.cn/upload/project/logo/201605/23111541945.jpg,http://www.newseed.cn/project/50893,N/A,
Sense Infosys（SiS）,信息技术,平台：WEB,坐标：新加坡,官网：www.senseinfosys.com,成立时间：不详,"不详,145万,美元,融资完成",立即认领,运营状态：正在运营,信息安全行业及技术解决方案,SiS创立于2013年，核心创始人团队是一帮国防工业的退伍军人，由于这个特殊的背景，SiS为一些公司和政府机构提供航海和安全信息上的服务，比如说定制化的决策分析服务，辅助他们寻求决策解决方案。具体来说，SiS可提供智能船舶、智能港口、反欺诈和合规监测和新闻舆论监测等服务。,,,http://pic2.pedaily.cn/newseed/project/201605/20160525162008395.jpg,http://www.newseed.cn/project/50958,Sense Infosys,Sense Infosys（以下简称 SiS）是新加坡一家专注航海市场的数据安全和分析的初创公司。 SiS创立于 2013 年，核心创始人团队是一帮国防工业的退伍军人，由于这个特殊的背景，SiS 为一些公司和政府机构提供航海和安全信息上的服务，比如说定制化的决策分析服务，辅助他们寻求决策解决方案。具体来说，SiS 可提供智能船舶、智能港口、反欺诈和合规监测和新闻舆论监测等服务。
Zzish,教育培训,平台：WEB,坐标：英国,官网：www.zzish.co,成立时间：2013,"不详,70万,英镑,融资完成",立即认领,运营状态：正在运营,,Zzish可以为一线教师量身打造教学中最需要的的App，让课堂变得更高效。Zzish可以实现两个功能：App创作平台和一线教师的“监控器”，程序员们可以使用Zzish简化开发过程、直达用户需求，教师可以通过Zzish跟踪学生对教育类App的使用情况，及时掌握学习进度。,,,http://pic2.pedaily.cn/newseed/project/201605/20160526131022635.jpg,http://www.newseed.cn/project/50968,Zzish,Zzish 可以为一线教师量身打造教学中最需要的的 App，让课堂变得更高效。Zzish 可以实现两个功能：App 创作平台和一线教师的 “监控器”，程序员们可以使用 Zzish 简化开发过程、直达用户需求，教师可以通过 Zzish 跟踪学生对教育类 App 的使用情况，及时掌握学习进度。
LeaveLogic,信息技术,平台：WEB,坐标：美国,官网：leavelogic.com,成立时间：不详,"不详,90万,美元,融资完成",立即认领,运营状态：正在运营,体育培训,LeaveLogic为在职员工们开发了一套产假管理系统，采用的全新算法，可以根据个人信息自动创建让公司与员工都感到满意的个性化产假计划。CEO兼创始人AnnaSteffeney表示，很多用户在产假期间，已经通过平台提供的自助式产假教育与管理培训平均节省了大约63%的时间与精力。此外，LeaveLogic也可以帮助雇主们解决难题。,,,http://pic2.pedaily.cn/newseed/project/201605/20160526164728283.jpg,http://www.newseed.cn/project/50982,"LeaveLogic,lnc",LeaveLogic is a technology company that delivers a parental leave management platform to Fortune 1000 companies.
eero,信息技术,平台：WEB,坐标：旧金山,官网：www.eero.com,成立时间：不详,"不详,5000万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,"eeroistheworld’sfirsthomeWiFisystem.Asetofthreeeeroscoversthetypicalhome.Theyworkinperfectunisontodeliverhyper-fast,super-stableWiFitoeverysquarefootofyourhouse.It’ssimpletosetup.Easytomanage.Andgetsbetterovertimewithnewfeaturesandimprovedperformance.Streamvideo,getworkdone,orswiperightinanyroom—notjustnexttoyourrouter.Finally.WiFithatactuallyworks.",,,http://pic2.pedaily.cn/newseed/project/201605/20160526140629447.jpg,http://www.newseed.cn/project/50971,eero inc,"eero is the world’s first home WiFi system. A set of three eeros covers the typical home. They work in perfect unison to delivehyper-fast, super-stable WiFi to every square foot of youhouse. It’s simple to set up. Easy to manage. And gets betteovetime with new features and improved performance. Stream video, get work done, oswipe right in any room — not just next to yourouter. Finally. WiFi that actually works."
Creema,生活消费,平台：WEB,坐标：日本,官网：www.creema.jp,成立时间：2010,"不详,1000万,美元,融资完成",立即认领,运营状态：正在运营,电子商务,Creema是日本设计师电商平台，平台上有超过6万名卖家，销售240多万种产品。,,,http://pic2.pedaily.cn/newseed/project/201605/20160530105603207.jpg,http://www.newseed.cn/project/51018,Creema,Creema是日本设计师电商平台，平台上有超过 6 万名卖家，销售 240 多万种产品。
Menu Next Door,生活消费,平台：WEB,坐标：英国,官网：menunextdoor.co.uk,成立时间：不详,"不详,200万,美元,融资完成",立即认领,运营状态：正在运营,,Menu专注于家庭烹饪领域，用户能通过Menu预定到邻家大厨的美食，如果用户本身就是大厨，也能为邻居制作美食，菜单自定。,,,http://pic2.pedaily.cn/newseed/project/201605/20160530102633479.jpg,http://www.newseed.cn/project/51014,Menu Next Door,Menu Next Door是一个邻家美食平台用户能通过 Menu 预定到邻家大厨的美食，如果用户本身就是大厨，也能为邻居制作美食，菜单自定。
